x_end_epoch_slots,y_start_epoch_slots,required_pct
21,8,0.7752580734626676
21,9,0.754299153923298
21,10,0.7332641468387164
21,11,0.7121277884264398
21,12,0.6908625136271657
21,13,0.6694380020865196
21,14,0.647820615907588
21,15,0.6259726953137769
21,16,0.6038516651215932
21,17,0.5814088853387772
21,18,0.5585881495935012
21,19,0.5353236892219603
21,20,0.5115374677627577
21,21,0.4871354304788222
21,22,0.46200216878808603
21,23,0.4359930955523154
21,24,0.4089225474140662
21,25,0.38054488306635886
21,26,0.35052277493661055
21,27,0.3183701884003965
21,28,0.28333992376199113
21,29,0.24417112171205
21,30,0.19839766819727536
21,31,0.13962894030365594
22,1,0.8594512127885968
22,2,0.8407400982319103
22,3,0.8220249768236636
22,4,0.803292448440921
22,5,0.7845283151388682
22,6,0.765717461780686
22,7,0.7468437153728269
22,8,0.7278896784671209
22,9,0.7088365306888355
22,10,0.6896637907200823
22,11,0.6703490287422702
22,12,0.6508675161735855
22,13,0.6311917951630812
22,14,0.6112911441713452
22,15,0.5911309072324039
22,16,0.5706716418231768
22,17,0.549868021529534
22,18,0.5286674013713598
22,19,0.5070079097631853
22,20,0.4848158611894444
22,21,0.46200216878808603
22,22,0.4384572402535886
22,23,0.4140434924993817
22,24,0.3885839706472936
22,25,0.36184426899466166
22,26,0.3335022071042739
22,27,0.3030933078248801
22,28,0.2699032879857783
22,29,0.23272672511357712
22,30,0.18920618279667764
22,31,0.1332344018885593
23,1,0.7982081326578034
23,2,0.7815786595398267
23,3,0.7648979306435304
23,4,0.748154774953146
23,5,0.7313371930816537
23,6,0.7144322454687252
23,7,0.6974259202818476
23,8,0.6803029765782052
23,9,0.663046757048133
23,10,0.6456389630164188
23,11,0.6280593821650438
23,12,0.6102855564259865
23,13,0.5922923733283895
23,14,0.5740515582467565
23,15,0.5555310366802757
23,16,0.5366941236328164
23,17,0.5174984793259981
23,18,0.49789474351434543
23,19,0.4778247189016973
23,20,0.45721890763789075
23,21,0.4359930955523154
23,22,0.4140434924993817
23,23,0.3912396061445389
23,24,0.3674134083278363
23,25,0.3423421281555459
23,26,0.31571939588358355
23,27,0.2871033698384029
23,28,0.2558144711606293
23,29,0.22070587186875001
23,30,0.1795351375566135
23,31,0.12649487387434757
24,1,0.7373779502721572
24,2,0.7226536063094863
24,3,0.7078447479192367
24,4,0.6929417394823789
24,5,0.6779341287644809
24,6,0.6628105411289572
24,7,0.6475585545854766
24,8,0.6321645514491654
24,9,0.6166135412173179
24,10,0.600888947715066
24,11,0.5849723514682117
24,12,0.5688431754087234
24,13,0.5524782980778236
24,14,0.5358515729676583
24,15,0.5189332247730613
24,16,0.5016890819135126
24,17,0.48407958780972593
24,18,0.46605850789165004
24,19,0.44757120980417153
24,20,0.4285523313614163
24,21,0.4089225474140662
24,22,0.3885839706472936
24,23,0.3674134083278363
24,24,0.34525211259782973
24,25,0.3218895039851375
24,26,0.29703588089834754
24,27,0.2702733709661448
24,28,0.2409592546104262
24,29,0.208009044452005
24,30,0.16930274085480082
24,31,0.11935210966030596
25,1,0.6763814891410826
25,2,0.6634166507004141
25,3,0.650345379425522
25,4,0.6371591331049418
25,5,0.6238485889836892
25,6,0.6104035438093428
25,7,0.5968127959190274
25,8,0.5830640053870085
25,9,0.569143527155303
25,10,0.5550362106095007
25,11,0.5407251570964462
25,12,0.5261914242016825
25,13,0.5114136619043392
25,14,0.4963676605403792
25,15,0.48102578311655525
25,16,0.46535624380424245
25,17,0.44932217860082657
25,18,0.43288043020431816
25,19,0.41597993206551936
25,20,0.39855951754152613
25,21,0.38054488306635886
25,22,0.36184426899466166
25,23,0.3423421281555459
25,24,0.3218895039851375
25,25,0.300288754139367
25,26,0.2772679421842777
25,27,0.2524348221828364
25,28,0.22518616094174781
25,29,0.19450432372141144
25,30,0.15840063259582934
25,31,0.11172899249236101
26,1,0.6145217641858378
26,2,0.6031993039094459
26,3,0.5917578403035365
26,4,0.5801896628657809
26,5,0.5684863309643515
26,6,0.5566385802134591
26,7,0.5446362121713306
26,8,0.5324679636523538
26,9,0.5201213509250281
26,10,0.5075824827099327
26,11,0.494835834064691
26,12,0.4818639707528929
26,13,0.46864721025458317
26,14,0.45516320075524064
26,15,0.44138639258381585
26,16,0.4272873666153712
26,17,0.4128319694350505
26,18,0.3979801828174064
26,19,0.38268462062954145
26,20,0.36688849142906593
26,21,0.35052277493661055
26,22,0.3335022071042739
26,23,0.31571939588358355
26,24,0.29703588089834754
26,25,0.2772679421842777
26,26,0.25616281611580666
26,27,0.23335596746005285
26,28,0.20828690903456185
26,29,0.18001040704872384
26,30,0.14667997248723666
26,31,0.10351966439852399
27,1,0.5508891291349564
27,2,0.5411200888925223
27,3,0.5312273752945853
27,4,0.5212039804633362
27,5,0.5110422263107605
27,6,0.5007336781046992
27,7,0.49026904274491556
27,8,0.4796380483445322
27,9,0.4688293007768873
27,10,0.4578301116033401
27,11,0.44662629012242866
27,12,0.4352018899982435
27,13,0.42353889777346976
27,14,0.41161684615445626
27,15,0.3994123286635092
27,16,0.38689838313201186
27,17,0.374043698023101
27,18,0.36081157519686463
27,19,0.3471585511805765
27,20,0.33303252878399053
27,21,0.3183701884003965
27,22,0.3030933078248801
27,23,0.2871033698384029
27,24,0.2702733709661448
27,25,0.2524348221828364
27,26,0.23335596746005285
27,27,0.21270266246855488
27,28,0.1899613178049465
27,29,0.16426612191344483
27,30,0.13392647136782945
27,31,0.09457181409918318
28,1,0.48417849646672123
28,2,0.47590488383403445
28,3,0.46750988021355316
28,4,0.4589871545813775
28,5,0.4503297738135872
28,6,0.4415301245800281
28,7,0.4325798214903952
28,8,0.4234695984306414
28,9,0.41418917918740106
28,10,0.40472712233997193
28,11,0.3950706338946081
28,12,0.3852053390856479
28,13,0.3751150019367256
28,14,0.36478117720783465
28,15,0.3541827737041636
28,16,0.3432954997332724
28,17,0.3320911493918524
28,18,0.32053667007437336
28,19,0.30859292328015386
28,20,0.29621300572764236
28,21,0.2833399237619905
28,22,0.2699032879857783
28,23,0.2558144711606293
28,24,0.2409592546104262
28,25,0.22518616094174781
28,26,0.2082869090345618
28,27,0.1899613178049465
28,28,0.1697481939795309
28,29,0.14687040600969764
28,30,0.11981124647667067
28,31,0.08465182389234323
29,1,0.41228234796593793
29,2,0.4054860903292177
29,3,0.3985772849822335
29,4,0.3915503434307754
29,5,0.3843991530060098
29,6,0.37711700858714214
29,7,0.3696965323479572
29,8,0.36212957886107855
29,9,0.354407122162602
29,10,0.3465191204070157
29,11,0.33845435243335553
29,12,0.3302002187803015
29,13,0.3217424972257099
29,14,0.3130650394761392
29,15,0.3041493907196939
29,16,0.294974306636254
29,17,0.2855151319368619
29,18,0.275742988608826
29,19,0.2656236974365102
29,20,0.25511631720850714
29,21,0.24417112171205
29,22,0.23272672511357712
29,23,0.22070587186875001
29,24,0.208009044452005
29,25,0.19450432372141144
29,26,0.18001040704872384
29,27,0.16426612191344483
29,28,0.14687040600969764
29,29,0.1271477963893538
29,30,0.1037807107402499
29,31,0.07336669993006982
30,1,0.33117688689818486
30,2,0.3259049182806764
30,3,0.32053628516181726
30,4,0.31506631258319456
30,5,0.30948989458380505
30,6,0.3038014379606896
30,7,0.2979947961892803
30,8,0.29206319131457426
30,9,0.2859991210244022
30,10,0.27979424731810704
30,11,0.2734392621103381
30,12,0.26692372364729317
30,13,0.26023585559372464
30,14,0.2533622978205208
30,15,0.2462877938957571
30,16,0.23899479444668129
30,17,0.23146294693642133
30,18,0.2236684293737514
30,19,0.21558306531285695
30,20,0.20717312541898208
30,21,0.19839766819727536
30,22,0.18920618279667764
30,23,0.1795351375566135
30,24,0.16930274085480082
30,25,0.15840063259582934
30,26,0.14667997248723666
30,27,0.13392647136782945
30,28,0.11981124647667067
30,29,0.1037807107402499
30,30,0.08475563640988837
30,31,0.05995076154227719
31,1,0.23052992013584947
31,2,0.22698258793963652
31,3,0.2233642808340343
31,4,0.21967160370096697
31,5,0.2159008538489346
31,6,0.21204798090089347
31,7,0.20810853967746287
31,8,0.20407763451893013
31,9,0.1999498530631708
31,10,0.1957191869297543
31,11,0.19137893599768405
31,12,0.1869215919255504
31,13,0.18233869512880105
31,14,0.17762065742028946
31,15,0.17275653966089435
31,16,0.16773376962412817
31,17,0.16253777915705497
31,18,0.1571515304748232
31,19,0.15155488711807516
31,20,0.14572376233856668
31,21,0.13962894030365594
31,22,0.1332344018885593
31,23,0.12649487387434757
31,24,0.1193521096603049
31,25,0.11172899249236101
31,26,0.10351966439852399
31,27,0.09457181409918318
31,28,0.08465182389234323
31,29,0.0733666999300698
31,30,0.05995076154227719
31,31,0.042429189871356195
